img_name,mos,comments
oqnqhlh3f4,5.4187493324279785,Nice Image.
03esjkzuxe,5.592020034790039,Nice Image.
mhgt74ako6,10.079108238220215,Nice Image.
qwpxdyq2me,5.805643081665039,Nice Image.
eekf3y73go,5.456844329833984,Nice Image.
wjmazhcjx9,8.943999290466309,Nice Image.
dfxdlo7fxw,5.471488952636719,Nice Image.
cfrk29a97b,5.434168815612793,Nice Image.
ta4ta1c43y,14.6730375289917,Nice Image.
foy90athv5,9.54133415222168,Nice Image.
j5hcaa88hz,5.7109880447387695,Nice Image.
nufuc0ssqo,5.490093231201172,Nice Image.
foua44kfzd,5.39296817779541,Nice Image.
y0ki86ht74,10.214630126953125,Nice Image.
28y5dvy79w,5.574750900268555,Nice Image.
c7ny4siiy4,5.5313873291015625,Nice Image.
z3dpnzh2so,5.392693519592285,Nice Image.
ggrw5yy799,5.380372524261475,Nice Image.
0w2oobpt05,10.476923942565918,Nice Image.
t4adbv6cfw,5.387992858886719,Nice Image.
q3j9ngva5q,5.418361186981201,Nice Image.
dub184vtkd,5.498382091522217,Nice Image.
qookh07fpp,5.424086570739746,Nice Image.
nuqhje8rrq,5.584507465362549,Nice Image.
sjca06a7ge,11.163721084594727,Nice Image.
21gy0hvkpl,6.079050540924072,Nice Image.
2kz8qzdscy,5.393183708190918,Nice Image.
pq2qjybqi2,5.625982284545898,Nice Image.
mg4h6uhsli,20.12624168395996,Nice Image.
n7za1g4e33,20.654638290405273,Nice Image.
o31c4r65nu,5.3339385986328125,Nice Image.
k0pe1xvht9,6.231291770935059,Nice Image.
j05lqk24a8,5.364838123321533,Nice Image.
qeh111vijs,12.891016960144043,Nice Image.
g671laht8b,5.9328718185424805,Nice Image.
l23vgw16ae,5.374823570251465,Nice Image.
c4uets2xe9,5.370668888092041,Nice Image.
7b1fqvnvoa,5.378524303436279,Nice Image.
2udtp6cq8a,5.441458702087402,Nice Image.
pjzjtpmi8m,5.363459587097168,Nice Image.
j3vuy95e87,5.368692398071289,Nice Image.
bwoiidbvax,5.875829219818115,Nice Image.
2obu73jhxa,5.4235920906066895,Nice Image.
ee2llvonru,5.376259803771973,Nice Image.
8ssswjcul0,5.79578971862793,Nice Image.
uw8zlzbi12,7.083135604858398,Nice Image.
5kq8oyy08h,5.522808074951172,Nice Image.
0g2xqjjzso,8.415305137634277,Nice Image.
wf279wf5su,5.416335582733154,Nice Image.
7gsj98jxz5,5.36534309387207,Nice Image.
zp7je4cmeu,5.412603378295898,Nice Image.
7w7n1sfyma,5.396755218505859,Nice Image.
47ssqh8syt,5.383769512176514,Nice Image.
5nlo7g0o20,5.393211364746094,Nice Image.
3sg1a577ab,5.399376392364502,Nice Image.
a10lbku13p,7.7137861251831055,Nice Image.
nipwlzp960,5.434332370758057,Nice Image.
nup3cc0db8,5.62653923034668,Nice Image.
wvroee9r08,5.4104323387146,Nice Image.
ef0kpfk9sg,5.873955726623535,Nice Image.
u4jkn7y2du,5.368588447570801,Nice Image.
232suo89u6,5.438476085662842,Nice Image.
7vplw2i5jk,5.428306579589844,Nice Image.
kfb046id5g,6.112549304962158,Nice Image.
vxtf40ly66,5.601128101348877,Nice Image.
c6btr0vls8,5.370941638946533,Nice Image.
lyuigdnbh4,5.3823137283325195,Nice Image.
6hbk1v78vu,5.568757057189941,Nice Image.
fcvp236rog,5.368399620056152,Nice Image.
19ci78fjkn,5.397335052490234,Nice Image.
k16wjcpthp,5.5582146644592285,Nice Image.
imsjo1ew6s,5.389357089996338,Nice Image.
3n906rmh4t,6.593967437744141,Nice Image.
bafhohgc4s,5.4824724197387695,Nice Image.
udgp1a7kye,5.545140743255615,Nice Image.
lccbq8woqb,7.200159072875977,Nice Image.
tt3l1mgw6v,5.4698567390441895,Nice Image.
3fq61x2bt9,5.362768173217773,Nice Image.
w8p44u1fk9,5.607927322387695,Nice Image.
t32max6urc,5.38186502456665,Nice Image.
7unmhqex8p,5.398367881774902,Nice Image.
a1xk3onqyg,5.362098693847656,Nice Image.
67ygoopruc,5.371123313903809,Nice Image.
rmrkaisq79,5.359549522399902,Nice Image.
0syhkfkg7t,5.58371114730835,Nice Image.
7kt5iz6785,5.371726989746094,Nice Image.
bz8c1awzj0,5.392739295959473,Nice Image.
lzxqgk0ku8,5.488930702209473,Nice Image.
4tb2ximg82,5.584962844848633,Nice Image.
aj0ajg5xkh,5.547812461853027,Nice Image.
y4atuz3imf,11.2105131149292,Nice Image.
cfdi5xrisz,5.429696083068848,Nice Image.
imptpm7ivp,5.467578411102295,Nice Image.
us64jc1t6w,10.573135375976562,Nice Image.
xc79zypstb,5.376595973968506,Nice Image.
2wpde8eua6,5.3645477294921875,Nice Image.
rxxdcssxf1,5.407400608062744,Nice Image.
ck6dawbezo,5.421188831329346,Nice Image.
ov01hmwb9z,5.379781246185303,Nice Image.
95f6hov4rb,5.9471259117126465,Nice Image.
dms9woby79,5.380553245544434,Nice Image.
5bj8qml4pg,5.5038862228393555,Nice Image.
nub1ixy9u0,5.430790901184082,Nice Image.
k2gl7tvyoz,5.377598762512207,Nice Image.
bfw9zb8h3g,6.360970497131348,Nice Image.
paitypox38,8.662757873535156,Nice Image.
ufz5a06dfa,5.580016613006592,Nice Image.
4j7ve9lixh,5.420734882354736,Nice Image.
qnj0qldtpe,7.103416919708252,Nice Image.
h9e7tid78u,5.656984329223633,Nice Image.
quqxnnx769,5.5539350509643555,Nice Image.
z8fzg3laun,10.250761032104492,Nice Image.
otgmq97wbn,5.592679500579834,Nice Image.
ktcdei7x3u,5.377873420715332,Nice Image.
8zpisud8rs,5.581203460693359,Nice Image.
nfrosa7ksn,5.581170082092285,Nice Image.
44j1rjxbpn,5.477086544036865,Nice Image.
u1wbhchzrb,5.562356948852539,Nice Image.
aroosw5jeu,5.420603275299072,Nice Image.
cvmyo2rl3o,5.4400553703308105,Nice Image.
zmj85h7rd2,13.0092134475708,Nice Image.
az2nx8cu8s,5.360680103302002,Nice Image.
ahzhzyxbrn,5.408682346343994,Nice Image.
09ci0d7hfh,5.601537227630615,Nice Image.
byb4e8zqbj,5.374299049377441,Nice Image.
6hdb52sxqi,5.709298133850098,Nice Image.
j4r6t9tc7m,5.3733649253845215,Nice Image.
r7391sn47s,5.624683856964111,Nice Image.
xrmav3vg5k,5.408130645751953,Nice Image.
ywz83nggfk,5.395328044891357,Nice Image.
r21zwkudhh,7.401455879211426,Nice Image.
83w64uxjl6,5.338212966918945,Nice Image.
b837cjhtuu,5.5864763259887695,Nice Image.
ykdcet4dqw,5.9349517822265625,Nice Image.
s63rizt1q6,5.468474388122559,Nice Image.
xo0ha5i8c8,7.4297356605529785,Nice Image.
3yb9r42t9l,8.166535377502441,Nice Image.
d060vnxf0e,5.558596611022949,Nice Image.
rsaih7j18h,5.37131929397583,Nice Image.
kte0fbkqof,5.580368518829346,Nice Image.
ip8qu47dlm,5.456612586975098,Nice Image.
fflvef480c,5.366408824920654,Nice Image.
bf9bykqrqu,5.406337738037109,Nice Image.
f1fkbjzdrb,5.398580551147461,Nice Image.
6n81dzrbvw,5.548588275909424,Nice Image.
ffh3hycps2,5.375865936279297,Nice Image.
5qg92twx3e,5.575253486633301,Nice Image.
n8wdxmkcue,5.400321006774902,Nice Image.
3jk53q8jur,5.386041164398193,Nice Image.
8u6et52htr,5.390122890472412,Nice Image.
slqw9e3uxb,5.438047409057617,Nice Image.
7szukqt5u3,5.4592671394348145,Nice Image.
gjpz1jw4bo,5.35314416885376,Nice Image.
dkvnstybpt,5.378199100494385,Nice Image.
5mtggb60aa,5.610487937927246,Nice Image.
zooe6zc8xm,5.467970848083496,Nice Image.
dvah5ao7g7,5.711978435516357,Nice Image.
ihnwvzgshi,6.29034423828125,Nice Image.
tnmdrwt7vt,5.403955936431885,Nice Image.
hvvny66fbm,5.367240905761719,Nice Image.
0pgq708ohd,13.516156196594238,Nice Image.
ogqavgj24p,5.423426628112793,Nice Image.
vucns1ca3a,5.400204181671143,Nice Image.
q5gzp7ozvb,5.484417915344238,Nice Image.
le7wt1xsio,16.651470184326172,Nice Image.
stq5h7zow7,5.373037815093994,Nice Image.
6kyyxidlz1,5.3629069328308105,Nice Image.
ixqbe93abb,5.6032795906066895,Nice Image.
x0wd0nzqin,5.380570888519287,Nice Image.
9vvcazyqzz,5.363786697387695,Nice Image.
pyjhg6qmbe,5.443440914154053,Nice Image.
xivea4gp9n,6.120388507843018,Nice Image.
tbv9ezl1ag,11.906428337097168,Nice Image.
j1104kfgfr,5.8870038986206055,Nice Image.
w8knnsfxn5,5.723451614379883,Nice Image.
xcnx2dmbqn,7.483632564544678,Nice Image.
9xcknef48s,5.566845417022705,Nice Image.
8ejckboc48,7.02955961227417,Nice Image.
hfjod1aiw1,6.276625156402588,Nice Image.
3fzgv07mpe,5.619911193847656,Nice Image.
tpk2aeo0oy,5.394896984100342,Nice Image.
plcn9szemm,5.413844585418701,Nice Image.
vw0sdn82su,5.409593105316162,Nice Image.
advpk0dmfe,5.4956536293029785,Nice Image.
y64l2ljbvu,5.3680572509765625,Nice Image.
ovdgsz95a5,5.3968658447265625,Nice Image.
ppbb0k781x,5.377878189086914,Nice Image.
iqzme6a9ck,5.484658718109131,Nice Image.
w9uev6zwlk,5.408195972442627,Nice Image.
9z7ckfcsok,5.549043655395508,Nice Image.
e6flfbd8cg,5.379546642303467,Nice Image.
nvh3tx49be,5.414119720458984,Nice Image.
evtg4ffrla,5.467036247253418,Nice Image.
1nrqw8zcyx,5.730741024017334,Nice Image.
aufzlla3ch,5.715420722961426,Nice Image.
cyip20j4r7,5.407254695892334,Nice Image.
6hnka81lrp,5.403236389160156,Nice Image.
zorub6bnjh,5.385968208312988,Nice Image.
2rh1g1q5y1,5.5399651527404785,Nice Image.
gc5suoi9fr,5.395889759063721,Nice Image.
q40up2bly5,5.885241985321045,Nice Image.
8ikzwzeu5y,5.5882487297058105,Nice Image.
q53soo2jdc,5.460421085357666,Nice Image.
7csfxwwvz2,5.613029479980469,Nice Image.
4wjqi37t1m,5.4106903076171875,Nice Image.
cdqnzaa637,5.410387992858887,Nice Image.
10pnnj036a,5.4370317459106445,Nice Image.
vepmonefz3,5.456371784210205,Nice Image.
95kmt3x7b3,5.563533782958984,Nice Image.
8w42pecwr6,5.363711357116699,Nice Image.
4s1fz24scx,5.624114513397217,Nice Image.
p6yuzi1xmr,5.452398300170898,Nice Image.
1qpkgdok5z,5.362394332885742,Nice Image.
wpszkxn9cd,5.401339530944824,Nice Image.
klp7thdgxs,13.466209411621094,Nice Image.
uejbpf22bt,5.423874378204346,Nice Image.
phhq93lpqi,5.39827299118042,Nice Image.
kqz07ivfte,5.563395977020264,Nice Image.
2d9asazvzg,5.58427619934082,Nice Image.
fhyee4hgv4,5.55694580078125,Nice Image.
690loma89v,16.305665969848633,Nice Image.
bcrnbtxp0y,5.401787281036377,Nice Image.
a92kez4w06,5.4298224449157715,Nice Image.
08pwofbcad,5.372555732727051,Nice Image.
m7271hbvrm,5.403621673583984,Nice Image.
7eojgjvt4q,5.370446681976318,Nice Image.
zh4s053309,11.682914733886719,Nice Image.
vjf7cjcgqi,7.811529636383057,Nice Image.
ce64p17ku1,5.403316974639893,Nice Image.
dxetkdfojl,5.626238822937012,Nice Image.
lvo0sopgpr,5.653138160705566,Nice Image.
5vkanad68z,5.616644382476807,Nice Image.
4k9wr3ps4w,5.39326810836792,Nice Image.
7mv0bnyb4n,5.401984691619873,Nice Image.
z7g3nyd6u8,5.44678258895874,Nice Image.
yfa7rma7w7,5.413825511932373,Nice Image.
svv8rfrz2v,5.396900177001953,Nice Image.
2gd0o9houf,6.109429359436035,Nice Image.
n9thhsbcfk,5.367420673370361,Nice Image.
ul9n9d8eyi,5.53290319442749,Nice Image.
kd2gch39om,5.871339797973633,Nice Image.
ec86z9x2rx,5.537015914916992,Nice Image.
d0ccrzngu1,5.773876190185547,Nice Image.
4vll06vrlg,5.452369689941406,Nice Image.
cpkgm8qpah,5.447371482849121,Nice Image.
iffo7z4ikw,5.38783073425293,Nice Image.
ii78wxqfya,5.354558944702148,Nice Image.
uk7jp6czmg,5.424026966094971,Nice Image.
zqu797q5nx,5.559881210327148,Nice Image.
9b3b0dvs5f,5.500847339630127,Nice Image.
quhw4t8psp,5.453185558319092,Nice Image.
5f5g1y5naf,6.741710662841797,Nice Image.
0ao3i8n6vl,5.479485034942627,Nice Image.
qykbi0cfzz,5.60916805267334,Nice Image.
y23o4b8o60,6.200220584869385,Nice Image.
itk9zy6ojf,5.4953413009643555,Nice Image.
0o55x5zmml,6.138928413391113,Nice Image.
14avqr5wja,5.387613296508789,Nice Image.
p3g9ea5uoo,6.008839130401611,Nice Image.
b64bwk2h0h,5.377449035644531,Nice Image.
t1ol6r8ggx,5.485420227050781,Nice Image.
wqedscw2ab,5.482722282409668,Nice Image.
qb9q91vqiy,5.388357162475586,Nice Image.
b6zmoz8pp2,5.393033504486084,Nice Image.
m7dydo6txq,5.560390472412109,Nice Image.
li114f4rx8,6.2645368576049805,Nice Image.
02304ybotc,5.379225730895996,Nice Image.
eu7jn3dtt5,5.375328540802002,Nice Image.
h7nbqv69jb,5.592951774597168,Nice Image.
2wtoxbsllh,9.189305305480957,Nice Image.
3ai3p23f00,5.4141974449157715,Nice Image.
6cc5fzvzr5,10.875397682189941,Nice Image.
4yns5u2kgy,5.588711261749268,Nice Image.
78q5l06gsf,5.603044509887695,Nice Image.
durbzb9v1r,5.466556072235107,Nice Image.
lz9ylndj88,5.369668006896973,Nice Image.
56ahmweer5,5.4806647300720215,Nice Image.
y1vwjyyrkt,5.797743797302246,Nice Image.
ok4btoxf3a,5.426019668579102,Nice Image.
xqsj4gvnuc,6.092733860015869,Nice Image.
7svxgccpqr,5.4003729820251465,Nice Image.
4gqp75yb3p,6.225415229797363,Nice Image.
yvl0yr7z8g,5.371170520782471,Nice Image.
38n1qebjcn,5.378947734832764,Nice Image.
0ozvlbgzr7,6.11255407333374,Nice Image.
1sg05oxyh5,5.549883842468262,Nice Image.
484c92vspu,5.411692142486572,Nice Image.
2b2n6l0ojk,5.467202186584473,Nice Image.
pl8cskk2y6,5.556334495544434,Nice Image.
nz021i6cux,5.400638103485107,Nice Image.
4w3x2hbhxq,6.192493438720703,Nice Image.
sjf12tys5u,5.604340553283691,Nice Image.
63c0km06ge,5.505162239074707,Nice Image.
tvp5l3ziiu,5.369144439697266,Nice Image.
al20ewsa0t,5.468899250030518,Nice Image.
zafbwmhu1c,5.370593070983887,Nice Image.
8ngpxhbmr6,5.822659969329834,Nice Image.
wovpkbk9xh,5.372539043426514,Nice Image.
lztk0oeb5h,5.373333930969238,Nice Image.
0h9vr2tcc7,5.4659504890441895,Nice Image.
4p4stppt7g,5.999250888824463,Nice Image.
0jmcsfar8x,5.542490005493164,Nice Image.
l72a373uw8,5.371099472045898,Nice Image.
yri49q3a1y,5.5200653076171875,Nice Image.
gvv2rvbwst,5.3836164474487305,Nice Image.
2xdq3xr1ez,5.400714874267578,Nice Image.
zf61i8sgge,5.699728488922119,Nice Image.
6s5m3x5dvm,5.5198211669921875,Nice Image.
rlxy8hfxb2,5.375051975250244,Nice Image.
8wglg4xj02,5.622246742248535,Nice Image.
1nx6ewi3h7,5.44040060043335,Nice Image.
z2fcn8mskp,7.12281608581543,Nice Image.
ck4ay1lpcp,5.376986980438232,Nice Image.
iopm2x1rdo,5.435617446899414,Nice Image.
yzt534cln7,5.494051456451416,Nice Image.
k8y1r9h56d,5.397244930267334,Nice Image.
2hz5h42ed0,6.108328342437744,Nice Image.
3n3sf47055,5.4221577644348145,Nice Image.
ytd44rhdfa,5.383950233459473,Nice Image.
8qvnj73xhw,5.502233028411865,Nice Image.
5w4nmckisu,5.373937606811523,Nice Image.
70oo3r2ayx,5.405269622802734,Nice Image.
v82s8c5cyw,5.371087074279785,Nice Image.
xoks2i53gr,5.497680187225342,Nice Image.
v0k8y7fjfo,5.947087287902832,Nice Image.
osagp5gzpb,5.805637836456299,Nice Image.
1vq65lbwbv,5.407962322235107,Nice Image.
kjbvgfnmty,5.4051079750061035,Nice Image.
71e71l95bz,5.4469895362854,Nice Image.
8v96ndqot4,5.612292289733887,Nice Image.
iwew8yk04c,5.864583492279053,Nice Image.
634ynms02n,5.884436130523682,Nice Image.
91zdnc7c4a,15.395099639892578,Nice Image.
8xehxx96rm,5.441771507263184,Nice Image.
shezcl6jfn,5.447739124298096,Nice Image.
84mdg8u057,5.440446853637695,Nice Image.
xldnhk0nw1,5.612923622131348,Nice Image.
6j7fzchsin,5.398402690887451,Nice Image.
wcf3v6x920,5.531032085418701,Nice Image.
0of84eq1rm,5.401342868804932,Nice Image.
jcv73ycd2u,15.264606475830078,Nice Image.
a2hiyzwh7y,5.780096530914307,Nice Image.
583gd40x32,5.479348182678223,Nice Image.
ouuobf2wwy,5.428003311157227,Nice Image.
rw1f7r15ur,5.3808794021606445,Nice Image.
7c5yp25fcq,5.445321559906006,Nice Image.
s7oh1opqor,5.368418216705322,Nice Image.
taku7k66y6,5.4598388671875,Nice Image.
2fqhvec3b7,5.529712677001953,Nice Image.
r2nzvkfzvv,6.730495452880859,Nice Image.
z98fb04qxn,5.620974540710449,Nice Image.
