img_name,mos,comments
d3fdsgg3xi,6.283462047576904,
o8cgb74ly1,5.324163913726807,
yqzouwol3r,5.363924980163574,
jscfielapp,5.08046817779541,
y4dc1w1ygu,5.245310306549072,
fykhukbeyz,5.4190497398376465,
5euyamy2uf,5.362859725952148,
l3xe4h5agc,5.284970760345459,
ci5qrsbbjf,5.945272445678711,
q8jz40xcg9,4.659178256988525,
9wei6l0opr,5.769069671630859,
x53t76lgxc,6.46242618560791,
eboln08yxu,5.009796142578125,
rk3su3ad0p,6.346742630004883,
glm5xnl88l,5.854471683502197,
x0m70u9iuc,6.099714756011963,
whyoja5x2i,5.37359619140625,
vtrkn4fkgn,5.4005656242370605,
c0ftwd8f67,4.45952033996582,
tghnfqjo8z,5.699831962585449,
jfwyk9scg5,4.59992790222168,
bxdrir7y6v,5.1155619621276855,
3ndbmfb5cg,5.483908176422119,
8cu7qjfj01,5.878146648406982,
7q3c6fj6ie,5.717583179473877,
2dh4utxnti,3.7233901023864746,
z3l6f32mq8,4.733305931091309,
l87ptehhm5,6.37304162979126,
k1irozztlq,6.253965377807617,
dbi3ijoovu,5.685390949249268,
tryecn1pf9,6.721870422363281,
cxnzec1te1,5.571793556213379,
uuu9nlblk5,4.950290679931641,
r4vynfjjrp,5.146899700164795,
4luha421ff,6.286358833312988,
sozye48xt2,6.119664669036865,
fe819o2nnj,4.8250203132629395,
wvtrvqg7t3,5.926455497741699,
ls2huenrsh,4.440029144287109,
g0kler7xli,5.144420623779297,
sv1so45v3y,5.935378551483154,
fg1x05kx7f,5.82079553604126,
unkmhz35kp,4.579742431640625,
ppwlvtqzqi,4.33032751083374,
0rty1ywzcn,4.94473934173584,
h6lv7q95gq,5.370874404907227,
de0bjngwbl,6.312272071838379,
6l0zjhzld2,4.682991027832031,
u6a2u520mc,5.693089008331299,
wbo8wonqm7,5.802495002746582,
o4mrjuewsj,5.720383644104004,
rrk4r1nv1e,5.3651018142700195,
p7fktymuzj,5.460115909576416,
lrdatdgwr8,5.970566272735596,
9otz6zhotd,5.660041809082031,
yq7lecstha,5.218190670013428,
3h5k36cf19,5.512878894805908,
y02hhc7924,5.409774303436279,
ybroaxpmpr,6.420219421386719,
oqnqhlh3f4,4.862173557281494,
03esjkzuxe,5.878116607666016,
mhgt74ako6,5.7532830238342285,
qwpxdyq2me,5.8293538093566895,
eekf3y73go,6.040694236755371,
wjmazhcjx9,5.344578266143799,
dfxdlo7fxw,5.766706943511963,
cfrk29a97b,5.631347179412842,
ta4ta1c43y,6.414487838745117,
foy90athv5,5.126276969909668,
j5hcaa88hz,6.388040542602539,
nufuc0ssqo,5.182765483856201,
foua44kfzd,5.2102437019348145,
y0ki86ht74,5.030215740203857,
28y5dvy79w,5.577297687530518,
c7ny4siiy4,5.347251892089844,
z3dpnzh2so,5.848356246948242,
ggrw5yy799,5.380972385406494,
0w2oobpt05,5.539288520812988,
t4adbv6cfw,5.311757564544678,
q3j9ngva5q,5.671424865722656,
dub184vtkd,4.707467555999756,
qookh07fpp,4.579081058502197,
nuqhje8rrq,4.524344444274902,
sjca06a7ge,5.054953575134277,
21gy0hvkpl,5.881264686584473,
2kz8qzdscy,5.032087802886963,
pq2qjybqi2,4.728695392608643,
mg4h6uhsli,5.495396137237549,
n7za1g4e33,5.003328323364258,
o31c4r65nu,5.210851669311523,
k0pe1xvht9,5.6385345458984375,
j05lqk24a8,5.080169200897217,
qeh111vijs,5.413713455200195,
g671laht8b,5.69305944442749,
l23vgw16ae,5.281551837921143,
c4uets2xe9,3.883948564529419,
7b1fqvnvoa,6.004471302032471,
2udtp6cq8a,6.162355422973633,
pjzjtpmi8m,5.400800704956055,
j3vuy95e87,4.299965858459473,
bwoiidbvax,5.543474197387695,
2obu73jhxa,5.567497253417969,
ee2llvonru,5.59091329574585,
8ssswjcul0,6.449212074279785,
uw8zlzbi12,5.352086544036865,
5kq8oyy08h,5.740538120269775,
0g2xqjjzso,5.8453593254089355,
wf279wf5su,6.401327610015869,
7gsj98jxz5,4.8460845947265625,
zp7je4cmeu,5.482691287994385,
7w7n1sfyma,6.3963704109191895,
47ssqh8syt,5.44290018081665,
5nlo7g0o20,5.622653961181641,
3sg1a577ab,5.537834167480469,
a10lbku13p,5.5546064376831055,
nipwlzp960,6.026504993438721,
nup3cc0db8,4.070680618286133,
wvroee9r08,5.260298728942871,
ef0kpfk9sg,5.4583635330200195,
u4jkn7y2du,4.507796287536621,
232suo89u6,4.901189804077148,
7vplw2i5jk,4.9764580726623535,
kfb046id5g,5.681667327880859,
vxtf40ly66,5.081737995147705,
c6btr0vls8,4.787948131561279,
lyuigdnbh4,5.4193196296691895,
6hbk1v78vu,6.276739597320557,
fcvp236rog,6.340466022491455,
19ci78fjkn,5.379141807556152,
k16wjcpthp,4.863002300262451,
imsjo1ew6s,5.191171169281006,
3n906rmh4t,4.783957004547119,
bafhohgc4s,4.679953575134277,
udgp1a7kye,5.269740104675293,
lccbq8woqb,5.806448459625244,
tt3l1mgw6v,5.305699825286865,
3fq61x2bt9,4.667333126068115,
w8p44u1fk9,4.163555145263672,
t32max6urc,5.603564262390137,
7unmhqex8p,4.860015869140625,
a1xk3onqyg,5.957762718200684,
67ygoopruc,5.481759071350098,
rmrkaisq79,5.460439205169678,
0syhkfkg7t,5.196351051330566,
7kt5iz6785,4.8788323402404785,
bz8c1awzj0,5.1888427734375,
lzxqgk0ku8,5.238709449768066,
4tb2ximg82,5.326247692108154,
aj0ajg5xkh,4.985530376434326,
y4atuz3imf,5.038430213928223,
cfdi5xrisz,7.077505111694336,
imptpm7ivp,5.082216739654541,
us64jc1t6w,3.978910446166992,
xc79zypstb,4.482001781463623,
2wpde8eua6,4.478350639343262,
rxxdcssxf1,4.837880611419678,
ck6dawbezo,5.90278959274292,
ov01hmwb9z,5.174951076507568,
95f6hov4rb,6.3415656089782715,
dms9woby79,4.446497440338135,
5bj8qml4pg,5.273601055145264,
nub1ixy9u0,5.064144611358643,
k2gl7tvyoz,5.240087509155273,
bfw9zb8h3g,5.1724019050598145,
paitypox38,5.805755138397217,
ufz5a06dfa,5.24275541305542,
4j7ve9lixh,5.068399906158447,
qnj0qldtpe,5.870993614196777,
h9e7tid78u,4.685423374176025,
quqxnnx769,6.122934818267822,
z8fzg3laun,5.346932411193848,
otgmq97wbn,5.731475353240967,
ktcdei7x3u,4.72443962097168,
8zpisud8rs,5.128611087799072,
nfrosa7ksn,4.637564182281494,
44j1rjxbpn,4.6435627937316895,
u1wbhchzrb,5.20466423034668,
aroosw5jeu,4.240000247955322,
cvmyo2rl3o,5.179897308349609,
zmj85h7rd2,5.760169506072998,
az2nx8cu8s,4.8551106452941895,
ahzhzyxbrn,6.031564235687256,
09ci0d7hfh,5.466778755187988,
byb4e8zqbj,5.457523822784424,
6hdb52sxqi,5.256814479827881,
j4r6t9tc7m,5.615405559539795,
r7391sn47s,5.3172526359558105,
xrmav3vg5k,5.591890335083008,
ywz83nggfk,5.64955997467041,
r21zwkudhh,5.370323181152344,
83w64uxjl6,4.717282295227051,
b837cjhtuu,5.042222023010254,
ykdcet4dqw,5.378102779388428,
s63rizt1q6,4.643468379974365,
xo0ha5i8c8,5.785130500793457,
3yb9r42t9l,5.144599437713623,
d060vnxf0e,6.2386908531188965,
rsaih7j18h,4.54915189743042,
kte0fbkqof,5.120562553405762,
ip8qu47dlm,5.150164604187012,
fflvef480c,4.32140588760376,
bf9bykqrqu,5.271664619445801,
f1fkbjzdrb,5.456421375274658,
6n81dzrbvw,4.6039581298828125,
ffh3hycps2,4.646850109100342,
5qg92twx3e,5.115420341491699,
n8wdxmkcue,4.800037860870361,
3jk53q8jur,5.063321113586426,
8u6et52htr,5.511816501617432,
slqw9e3uxb,6.213796138763428,
7szukqt5u3,5.419245719909668,
gjpz1jw4bo,3.9952495098114014,
dkvnstybpt,4.964343070983887,
5mtggb60aa,5.877119064331055,
zooe6zc8xm,4.432871341705322,
dvah5ao7g7,5.852527141571045,
ihnwvzgshi,5.511484146118164,
tnmdrwt7vt,4.7644500732421875,
hvvny66fbm,5.63151741027832,
0pgq708ohd,5.412689685821533,
ogqavgj24p,3.9480385780334473,
vucns1ca3a,5.2147908210754395,
q5gzp7ozvb,5.582274436950684,
le7wt1xsio,5.172271251678467,
stq5h7zow7,4.2451090812683105,
6kyyxidlz1,4.641312122344971,
ixqbe93abb,5.4079365730285645,
x0wd0nzqin,5.083980560302734,
9vvcazyqzz,4.464437007904053,
pyjhg6qmbe,5.097105503082275,
xivea4gp9n,6.055762767791748,
tbv9ezl1ag,5.435635566711426,
j1104kfgfr,4.667617321014404,
w8knnsfxn5,4.06683874130249,
xcnx2dmbqn,4.83411169052124,
9xcknef48s,5.003296852111816,
8ejckboc48,4.396988868713379,
hfjod1aiw1,4.802884101867676,
3fzgv07mpe,5.584946155548096,
tpk2aeo0oy,5.952902317047119,
plcn9szemm,5.682969570159912,
vw0sdn82su,5.493790149688721,
advpk0dmfe,5.218027114868164,
y64l2ljbvu,6.112935543060303,
ovdgsz95a5,4.875448226928711,
ppbb0k781x,5.75380277633667,
iqzme6a9ck,5.408088684082031,
w9uev6zwlk,6.308290958404541,
9z7ckfcsok,6.604928970336914,
e6flfbd8cg,5.78821325302124,
nvh3tx49be,5.116246700286865,
evtg4ffrla,5.633037090301514,
1nrqw8zcyx,5.842692852020264,
aufzlla3ch,6.589398384094238,
cyip20j4r7,5.71279239654541,
6hnka81lrp,4.813052654266357,
zorub6bnjh,4.961051940917969,
2rh1g1q5y1,5.643730163574219,
gc5suoi9fr,5.66590690612793,
q40up2bly5,4.919533729553223,
8ikzwzeu5y,5.590538501739502,
q53soo2jdc,5.744802951812744,
7csfxwwvz2,6.5178022384643555,
4wjqi37t1m,5.757351398468018,
cdqnzaa637,5.09366512298584,
10pnnj036a,5.350973606109619,
vepmonefz3,5.822768211364746,
95kmt3x7b3,5.648965358734131,
8w42pecwr6,5.161340236663818,
4s1fz24scx,5.611480236053467,
p6yuzi1xmr,4.503950119018555,
1qpkgdok5z,4.557629108428955,
wpszkxn9cd,4.419126987457275,
klp7thdgxs,4.722684860229492,
uejbpf22bt,5.475708961486816,
phhq93lpqi,5.465419769287109,
kqz07ivfte,5.750725746154785,
2d9asazvzg,5.557832717895508,
fhyee4hgv4,5.5716705322265625,
690loma89v,5.055477142333984,
bcrnbtxp0y,4.973781108856201,
a92kez4w06,5.473897457122803,
08pwofbcad,4.526224136352539,
m7271hbvrm,4.860587120056152,
7eojgjvt4q,5.7494215965271,
zh4s053309,5.721749782562256,
vjf7cjcgqi,6.206413745880127,
ce64p17ku1,5.887077808380127,
dxetkdfojl,5.772190570831299,
lvo0sopgpr,5.515450477600098,
5vkanad68z,5.93609619140625,
4k9wr3ps4w,5.395463943481445,
7mv0bnyb4n,5.0644755363464355,
z7g3nyd6u8,5.1938276290893555,
yfa7rma7w7,5.303616046905518,
svv8rfrz2v,4.633730411529541,
2gd0o9houf,5.240211486816406,
n9thhsbcfk,4.15571403503418,
ul9n9d8eyi,5.1277618408203125,
kd2gch39om,5.4599103927612305,
ec86z9x2rx,5.007058143615723,
d0ccrzngu1,5.285283088684082,
4vll06vrlg,6.138886451721191,
cpkgm8qpah,5.397006988525391,
iffo7z4ikw,4.970146179199219,
ii78wxqfya,5.023778438568115,
uk7jp6czmg,5.4311652183532715,
zqu797q5nx,5.564589977264404,
9b3b0dvs5f,5.967743873596191,
quhw4t8psp,5.747818946838379,
5f5g1y5naf,5.51957893371582,
0ao3i8n6vl,5.134268760681152,
qykbi0cfzz,6.481868743896484,
y23o4b8o60,5.061923027038574,
itk9zy6ojf,5.67812967300415,
0o55x5zmml,5.8431572914123535,
14avqr5wja,6.021873950958252,
p3g9ea5uoo,5.060518264770508,
b64bwk2h0h,5.140507221221924,
t1ol6r8ggx,6.2235541343688965,
wqedscw2ab,5.926022052764893,
qb9q91vqiy,5.249605178833008,
b6zmoz8pp2,5.42091178894043,
m7dydo6txq,4.891976356506348,
li114f4rx8,6.1766862869262695,
02304ybotc,5.511917591094971,
eu7jn3dtt5,5.939505577087402,
h7nbqv69jb,5.2330451011657715,
2wtoxbsllh,5.837277889251709,
3ai3p23f00,5.606513500213623,
6cc5fzvzr5,6.257733345031738,
4yns5u2kgy,6.640639781951904,
78q5l06gsf,5.541123867034912,
durbzb9v1r,5.439510345458984,
lz9ylndj88,6.1490373611450195,
56ahmweer5,5.843741416931152,
y1vwjyyrkt,3.9166107177734375,
ok4btoxf3a,5.514112949371338,
xqsj4gvnuc,5.954514503479004,
7svxgccpqr,5.546848297119141,
4gqp75yb3p,4.984353065490723,
yvl0yr7z8g,5.284976959228516,
38n1qebjcn,6.1155195236206055,
0ozvlbgzr7,5.6385297775268555,
1sg05oxyh5,5.056100368499756,
484c92vspu,4.9106926918029785,
2b2n6l0ojk,6.69515323638916,
pl8cskk2y6,4.984854221343994,
nz021i6cux,5.677734851837158,
4w3x2hbhxq,5.992492198944092,
sjf12tys5u,5.087862968444824,
63c0km06ge,5.256711959838867,
tvp5l3ziiu,5.261257648468018,
al20ewsa0t,4.87457275390625,
zafbwmhu1c,5.582250118255615,
8ngpxhbmr6,5.213724613189697,
wovpkbk9xh,4.669713020324707,
lztk0oeb5h,6.159878730773926,
0h9vr2tcc7,4.835357666015625,
4p4stppt7g,5.861502647399902,
0jmcsfar8x,5.992528438568115,
l72a373uw8,4.9662699699401855,
yri49q3a1y,4.581202030181885,
gvv2rvbwst,4.309628009796143,
2xdq3xr1ez,4.8568315505981445,
zf61i8sgge,5.7351555824279785,
6s5m3x5dvm,4.150970935821533,
rlxy8hfxb2,4.368879795074463,
8wglg4xj02,5.215785503387451,
1nx6ewi3h7,5.237936019897461,
z2fcn8mskp,5.211894989013672,
ck4ay1lpcp,5.315359115600586,
iopm2x1rdo,5.036791801452637,
yzt534cln7,4.968894958496094,
k8y1r9h56d,5.53118896484375,
2hz5h42ed0,5.413524627685547,
3n3sf47055,4.69322395324707,
ytd44rhdfa,5.50748348236084,
8qvnj73xhw,5.524205684661865,
5w4nmckisu,5.750816822052002,
70oo3r2ayx,5.832860469818115,
v82s8c5cyw,4.4335246086120605,
xoks2i53gr,5.634659767150879,
v0k8y7fjfo,4.636202812194824,
osagp5gzpb,6.014308452606201,
1vq65lbwbv,5.91079568862915,
kjbvgfnmty,5.503617286682129,
71e71l95bz,5.115231990814209,
8v96ndqot4,5.552535057067871,
iwew8yk04c,5.466065883636475,
634ynms02n,5.790089130401611,
91zdnc7c4a,5.670920372009277,
8xehxx96rm,4.972259044647217,
shezcl6jfn,6.075567722320557,
84mdg8u057,3.856025218963623,
xldnhk0nw1,5.419937610626221,
6j7fzchsin,5.265176296234131,
wcf3v6x920,5.484174728393555,
0of84eq1rm,5.040468215942383,
jcv73ycd2u,6.10690450668335,
a2hiyzwh7y,6.959097862243652,
583gd40x32,6.083883762359619,
ouuobf2wwy,5.1757636070251465,
rw1f7r15ur,4.776587009429932,
7c5yp25fcq,4.870242118835449,
s7oh1opqor,5.596429824829102,
taku7k66y6,4.945959568023682,
2fqhvec3b7,5.638980388641357,
r2nzvkfzvv,5.439668655395508,
z98fb04qxn,6.05526065826416,
pd8cpfqt33,4.642642498016357,
b12jbbtuk1,6.297812461853027,
gc2pxwpqap,5.4609761238098145,
ltsf0e4eea,4.589934825897217,
5v222o0n2t,5.434231281280518,
i72hytpo2o,5.937022686004639,
w6y8dvwoih,5.1471943855285645,
cmo335o982,6.209295749664307,
pcx3jik83p,5.357994079589844,
qrpmjq088o,4.6625823974609375,
e7c6gx9iqh,4.66037654876709,
95bhmgum89,4.68037223815918,
7dv9k9khw8,6.595651149749756,
zaerf196ux,5.033981800079346,
qc0shlbp95,5.386131763458252,
juvbu8i5xs,5.2988433837890625,
pu7tzu967e,6.307311058044434,
hjltr1jew9,5.193176746368408,
r1y8hkioci,5.401351451873779,
4yukl21ejx,5.442587852478027,
ogpopj998h,5.840414047241211,
il1mjul7ca,4.515498638153076,
prlvdyh28k,4.472754001617432,
il7utcvp5u,5.64546537399292,
hoo8z339dr,5.175142288208008,
ysnu6ii5zh,5.202085971832275,
j8niktpcns,4.896179676055908,
mzuhmc4njn,5.465282917022705,
6en29t42xd,5.696392059326172,
kn7d6nr4ca,5.789886951446533,
6bfj5mymez,5.405271530151367,
8ak1kppfjg,5.826708793640137,
4vtxbgnyxu,5.55972146987915,
9pp11725yj,5.585025310516357,
k1yy4z2jaq,6.011332035064697,
xtr7uouifl,5.388733386993408,
4njh09chnk,5.217454433441162,
9pgmjw167d,6.435889720916748,
g28301yg84,4.63055944442749,
9d4s3o28az,5.791712284088135,
rfgby8k512,5.3491950035095215,
ybxd3px80m,4.68206262588501,
7fnbxn5nit,5.437991619110107,
w5m6y1omcd,5.3899102210998535,
teqt2xvs9h,5.263233661651611,
ff9ovsnk5w,4.812896728515625,
hrcb57cys2,5.76804256439209,
p64j2fwrhg,6.35834264755249,
6yesqp57sp,5.40925931930542,
icxkei0kkz,4.627840042114258,
gud0f7mpht,5.5933990478515625,
wafkn9u8dc,4.551141262054443,
c4p1kiqlo0,5.3546013832092285,
r75i21kmab,5.124196529388428,
hkj2dkd3sw,5.295741558074951,
sa4macy763,5.30177640914917,
dy4cpze910,5.191603660583496,
iv036hdb9q,5.872775554656982,
ui1cwdydpb,5.258819103240967,
etoc3m6buy,4.803991317749023,
m6l1czivy1,4.827638149261475,
py8gg5flv7,4.314716815948486,
iny6gwgp3v,5.593026161193848,
08oyp71498,5.093353271484375,
e9pvb1104y,4.708638668060303,
r0rg7aa611,4.997347831726074,
jrck9rrg5s,5.047725677490234,
57fj29ne1f,5.455700397491455,
xn1iowd2lm,4.40233850479126,
jc5oun2s72,4.697519302368164,
mhpojgb4wk,6.297857761383057,
zcgqc3fop1,5.9625020027160645,
cg0qxlxn8q,5.5117387771606445,
gxfi322r12,4.926578044891357,
jb4qi0s68w,5.375615119934082,
qa8gqld8o9,5.9181976318359375,
kv77ctaye7,6.025788307189941,
u74rd5ak6a,5.346446990966797,
rcsgx9mqmz,5.227304935455322,
tpmzlacr69,5.322409629821777,
7o7adv8bb5,6.029798984527588,
ha8zuw9943,6.351399898529053,
sb598c6rz0,5.909888744354248,
mod31qy18y,5.553969860076904,
1996cjisrw,6.3858771324157715,
te5ihm9mei,5.207495212554932,
17u3s3v4ef,5.456808090209961,
fu8n1lenq4,4.447092056274414,
al9kpj1vbw,5.9843363761901855,
tp2fugyke7,5.696992874145508,
10jli882xz,5.322485446929932,
i7y3lyrdj5,4.553211212158203,
xet0ipcpbp,5.905211925506592,
fk94ujnfhv,5.101027965545654,
psecgma17i,5.241803169250488,
ejqo7dtar0,4.210771083831787,
l84g67awo4,6.121592998504639,
r2bzo1l2iv,5.3078203201293945,
6u4muiccg9,5.164721488952637,
h49a6mc8br,5.40913724899292,
9ejp8pptp6,5.077017784118652,
tc9aea6r64,5.294992923736572,
8yc0usiib0,6.179459095001221,
11y0zgsn6q,6.055100917816162,
0m3hj9wx7h,6.512592792510986,
qzxxidnc9x,5.279111385345459,
l3a0v7leio,4.867225170135498,
xtwsx692y2,5.5628767013549805,
57uqwzxb8e,5.38235330581665,
yirqcyhwtm,4.701052665710449,
ne7ld46fm2,6.0694661140441895,
zb8y6qmsp7,7.262180805206299,
eyszq8sp5l,5.115394115447998,
11i4mcijgo,5.050357818603516,
jsvdeu2grv,6.260610580444336,
hwdtjuph8x,4.619969367980957,
csjswbzcz1,4.923568248748779,
h2hshqxbs6,5.465398788452148,
vj86ybbdbw,4.643710613250732,
hhwzs2vhib,5.569952011108398,
1vpagaw3ds,5.3452863693237305,
1xmrlmfuqy,4.976557731628418,
yv5sbnq93z,3.89227032661438,
4rg6h9dlql,5.301587104797363,
8wp8pegbxm,5.00161600112915,
jp46z33uky,5.304217338562012,
uq2nq5ue7k,5.20491361618042,
shm46fnf38,5.6042046546936035,
h5pwemuidy,4.977921009063721,
eaoccd3o1l,5.625677108764648,
890etd0j97,4.231070041656494,
pxt5spmoos,4.46669340133667,
c32d0m0qt2,5.539862155914307,
vm27zxn6i1,5.434853553771973,
0qd625ron2,6.69722318649292,
6o3kw20t2o,5.752147674560547,
7hobytd5kg,6.503931999206543,
x61m2y2nwl,5.2977471351623535,
cx82bfcdlc,5.409006595611572,
pe7xie36au,4.602503299713135,
a6uxztmiqf,6.007406711578369,
q5qm6c6f3s,4.998007774353027,
fty00wmzie,5.026434421539307,
sgl0ff093q,5.004825115203857,
2ukf2dhs4j,5.492342948913574,
drvs6eam3d,4.513714790344238,
kktklwf9h1,5.880753993988037,
tg7mhfol9b,4.78285026550293,
bp6s65qsck,4.929041862487793,
nhkudx0t8a,5.664679050445557,
63i1vc8jt8,5.395820617675781,
om35mz67ks,5.590651988983154,
2bfx4hpcme,4.929955959320068,
6q0ihfm56v,5.689047813415527,
8358y5enfe,5.425127029418945,
gud7acuyl7,5.2636799812316895,
l2pze5d47i,5.294050693511963,
4bgoja933s,5.060658931732178,
5x1tnab66e,5.257906913757324,
01vq7k0ew4,4.4126996994018555,
kvyd8i19jw,4.790078163146973,
6dufykcl4t,4.578118801116943,
pnsojc49bl,4.742363452911377,
ga6mt903sh,5.9264302253723145,
0uhuz5w2u8,6.3701324462890625,
3po7ogqz9f,5.869577884674072,
nregt2v71n,5.6855292320251465,
7yulwytyha,5.977855682373047,
i4of7vpmsz,5.417055606842041,
vqijvxlx3s,5.708451747894287,
0slv0fu9s0,5.832582950592041,
86omuyugjy,5.074064254760742,
js1kzh8nui,5.5601701736450195,
ozj3cevz4l,5.009397029876709,
xc8n4azv69,5.629931926727295,
5j4wvyrltk,5.518226146697998,
eccs3mskce,5.428932189941406,
evp647detf,4.985224723815918,
5hxo5hztre,5.071218490600586,
andz06n3w7,5.175814628601074,
eq4nsucyov,6.480282306671143,
0y0whjlkwj,5.6956024169921875,
uz8lzs4wm4,4.932241439819336,
noag9q1zyd,5.727590560913086,
